order_id,order_timestamp,pizza_id,pizza_size,quantity
18200,2015-11-06 20:02:28,21,M,1
18201,2015-11-06 20:12:39,17,L,1
18202,2015-11-06 20:17:32,22,L,1
18202,2015-11-06 20:17:32,16,L,1
18203,2015-11-06 20:17:59,30,M,1
18204,2015-11-06 20:41:27,8,L,1
18204,2015-11-06 20:41:27,19,M,1
18204,2015-11-06 20:41:27,27,S,1
18205,2015-11-06 20:45:57,8,L,1
18206,2015-11-06 20:59:34,4,M,1
18207,2015-11-06 21:00:25,5,M,1
18207,2015-11-06 21:00:25,29,L,1
18207,2015-11-06 21:00:25,16,L,1
18208,2015-11-06 21:03:10,17,L,1
18209,2015-11-06 21:28:27,23,L,1
18210,2015-11-06 21:33:35,4,L,1
18210,2015-11-06 21:33:35,4,M,1
18210,2015-11-06 21:33:35,5,M,1
18210,2015-11-06 21:33:35,21,S,1
18211,2015-11-06 21:44:54,1,S,1
18211,2015-11-06 21:44:54,27,L,1
18211,2015-11-06 21:44:54,9,L,1
18212,2015-11-06 21:50:23,20,S,1
18212,2015-11-06 21:50:23,7,M,1
18213,2015-11-06 21:57:44,26,S,1
18213,2015-11-06 21:57:44,6,L,1
18214,2015-11-06 21:59:08,29,M,1
18215,2015-11-06 22:02:26,8,L,1
18215,2015-11-06 22:02:26,32,S,1
18215,2015-11-06 22:02:26,16,M,1
18216,2015-11-06 22:09:38,8,L,1
18216,2015-11-06 22:09:38,1,L,1
18217,2015-11-06 22:16:28,20,S,1
18218,2015-11-06 22:59:20,24,L,1
18218,2015-11-06 22:59:20,1,S,1
18218,2015-11-06 22:59:20,15,M,1
18219,2015-11-07 11:39:39,7,S,1
18219,2015-11-07 11:39:39,9,M,1
18220,2015-11-07 11:42:21,4,L,1
18221,2015-11-07 12:57:08,20,S,1
18221,2015-11-07 12:57:08,7,S,1
18221,2015-11-07 12:57:08,16,M,1
18222,2015-11-07 12:58:36,30,L,1
18222,2015-11-07 12:58:36,22,M,1
18222,2015-11-07 12:58:36,25,M,1
18223,2015-11-07 13:07:13,20,S,1
18223,2015-11-07 13:07:13,17,L,1
18223,2015-11-07 13:07:13,17,M,1
18223,2015-11-07 13:07:13,19,M,1
18223,2015-11-07 13:07:13,2,S,1
18223,2015-11-07 13:07:13,21,M,1
18223,2015-11-07 13:07:13,16,S,1
18223,2015-11-07 13:07:13,9,M,1
18223,2015-11-07 13:07:13,15,M,1
18224,2015-11-07 13:25:40,1,M,1
18225,2015-11-07 13:33:43,1,S,1
18225,2015-11-07 13:33:43,26,L,1
18225,2015-11-07 13:33:43,16,L,1
18225,2015-11-07 13:33:43,13,S,1
18226,2015-11-07 13:37:35,27,L,1
18227,2015-11-07 13:44:01,20,S,1
18227,2015-11-07 13:44:01,17,S,1
18227,2015-11-07 13:44:01,25,M,1
18228,2015-11-07 14:37:06,25,M,1
18228,2015-11-07 14:37:06,31,M,1
18229,2015-11-07 14:47:53,18,S,1
18229,2015-11-07 14:47:53,27,M,1
18230,2015-11-07 15:01:58,8,M,1
18231,2015-11-07 15:08:01,18,S,1
18232,2015-11-07 15:15:11,2,L,1
18232,2015-11-07 15:15:11,11,S,1
18232,2015-11-07 15:15:11,1,L,1
18232,2015-11-07 15:15:11,4,L,1
18232,2015-11-07 15:15:11,25,M,1
18232,2015-11-07 15:15:11,7,M,1
18232,2015-11-07 15:15:11,29,L,1
18232,2015-11-07 15:15:11,13,L,1
18233,2015-11-07 15:25:09,4,M,1
18234,2015-11-07 15:35:48,24,S,1
18234,2015-11-07 15:35:48,2,M,1
18235,2015-11-07 15:55:14,16,S,1
18236,2015-11-07 16:21:30,17,M,1
18236,2015-11-07 16:21:30,2,M,1
18236,2015-11-07 16:21:30,21,S,1
18237,2015-11-07 16:27:45,8,L,1
18237,2015-11-07 16:27:45,29,L,1
18237,2015-11-07 16:27:45,16,L,1
18237,2015-11-07 16:27:45,6,L,1
18238,2015-11-07 16:43:03,11,S,1
18238,2015-11-07 16:43:03,18,L,1
18238,2015-11-07 16:43:03,27,L,1
18239,2015-11-07 16:44:22,8,L,1
18239,2015-11-07 16:44:22,7,S,1
18239,2015-11-07 16:44:22,16,L,1
18240,2015-11-07 16:47:30,23,L,1
18240,2015-11-07 16:47:30,16,L,1
18241,2015-11-07 16:49:42,14,S,1
18241,2015-11-07 16:49:42,6,M,1
18242,2015-11-07 16:52:48,12,M,1
18242,2015-11-07 16:52:48,27,L,1
18243,2015-11-07 16:57:40,8,L,1
18243,2015-11-07 16:57:40,30,M,1
18243,2015-11-07 16:57:40,11,S,1
18243,2015-11-07 16:57:40,5,M,1
18244,2015-11-07 17:01:54,23,M,1
18244,2015-11-07 17:01:54,23,S,1
18245,2015-11-07 17:03:45,30,M,1
18245,2015-11-07 17:03:45,13,L,1
18245,2015-11-07 17:03:45,9,S,1
18246,2015-11-07 17:18:45,12,L,1
18246,2015-11-07 17:18:45,18,L,1
18247,2015-11-07 17:19:09,32,S,1
18247,2015-11-07 17:19:09,27,L,1
18248,2015-11-07 17:22:03,25,L,1
18249,2015-11-07 17:25:53,19,L,1
18249,2015-11-07 17:25:53,1,L,1
18250,2015-11-07 17:26:24,17,M,1
18250,2015-11-07 17:26:24,21,M,1
18250,2015-11-07 17:26:24,16,M,1
18250,2015-11-07 17:26:24,6,M,1
18251,2015-11-07 17:27:04,21,L,1
18251,2015-11-07 17:27:04,16,M,1
18251,2015-11-07 17:27:04,16,S,1
18252,2015-11-07 17:42:34,26,M,1
18252,2015-11-07 17:42:34,18,M,1
18252,2015-11-07 17:42:34,21,L,1
18253,2015-11-07 17:47:14,4,L,1
18253,2015-11-07 17:47:14,25,S,1
18253,2015-11-07 17:47:14,28,S,1
18254,2015-11-07 17:54:15,18,S,1
18254,2015-11-07 17:54:15,10,L,1
18254,2015-11-07 17:54:15,9,S,1
18254,2015-11-07 17:54:15,15,L,1
18255,2015-11-07 17:59:54,22,L,1
18256,2015-11-07 18:13:14,17,L,1
18256,2015-11-07 18:13:14,3,L,1
18256,2015-11-07 18:13:14,21,M,1
18256,2015-11-07 18:13:14,13,L,1
18257,2015-11-07 18:20:11,25,S,1
18257,2015-11-07 18:20:11,26,L,1
18257,2015-11-07 18:20:11,28,L,1
18258,2015-11-07 18:23:08,8,S,1
18258,2015-11-07 18:23:08,17,M,1
18258,2015-11-07 18:23:08,9,L,1
18258,2015-11-07 18:23:08,9,XL,1
18259,2015-11-07 18:28:50,32,S,1
18259,2015-11-07 18:28:50,1,L,1
18260,2015-11-07 18:31:37,6,L,1
18261,2015-11-07 18:36:44,20,S,1
18261,2015-11-07 18:36:44,17,L,1
18262,2015-11-07 18:38:43,24,M,1
18262,2015-11-07 18:38:43,14,S,1
18263,2015-11-07 18:44:28,3,L,1
18264,2015-11-07 18:58:02,29,S,1
18265,2015-11-07 19:10:12,10,M,1
18266,2015-11-07 19:30:04,2,M,1
18266,2015-11-07 19:30:04,7,S,1
18267,2015-11-07 19:38:12,4,L,1
18267,2015-11-07 19:38:12,16,S,1
18267,2015-11-07 19:38:12,13,L,1
18268,2015-11-07 19:43:35,4,M,1
18269,2015-11-07 20:03:12,20,S,1
18270,2015-11-07 20:06:37,8,M,1
18271,2015-11-07 20:25:25,20,S,1
18271,2015-11-07 20:25:25,30,M,1
18271,2015-11-07 20:25:25,2,M,1
18271,2015-11-07 20:25:25,18,S,1
18272,2015-11-07 20:28:31,31,S,1
18272,2015-11-07 20:28:31,18,S,1
18272,2015-11-07 20:28:31,7,L,1
18273,2015-11-07 20:31:03,8,L,1
18273,2015-11-07 20:31:03,3,L,1
18273,2015-11-07 20:31:03,5,L,1
18273,2015-11-07 20:31:03,18,L,1
18274,2015-11-07 20:45:04,17,S,1
18274,2015-11-07 20:45:04,22,L,1
18274,2015-11-07 20:45:04,7,M,1
18274,2015-11-07 20:45:04,15,M,1
18275,2015-11-07 21:16:47,18,M,1
18275,2015-11-07 21:16:47,7,S,1
18275,2015-11-07 21:16:47,13,L,1
18276,2015-11-07 22:05:09,30,L,1
18276,2015-11-07 22:05:09,22,M,1
18276,2015-11-07 22:05:09,18,M,1
18277,2015-11-07 22:25:09,17,L,1
18277,2015-11-07 22:25:09,30,M,1
18278,2015-11-07 22:52:19,18,M,1
18278,2015-11-07 22:52:19,6,L,1
18279,2015-11-07 22:53:51,30,M,1
18279,2015-11-07 22:53:51,19,M,1
18279,2015-11-07 22:53:51,2,S,1
18279,2015-11-07 22:53:51,9,M,1
18280,2015-11-08 11:50:27,8,M,1
18280,2015-11-08 11:50:27,20,S,1
18280,2015-11-08 11:50:27,11,S,1
18280,2015-11-08 11:50:27,25,M,1
18280,2015-11-08 11:50:27,5,M,1
18280,2015-11-08 11:50:27,23,L,1
18280,2015-11-08 11:50:27,18,L,1
18280,2015-11-08 11:50:27,27,L,1
18280,2015-11-08 11:50:27,7,M,1
18280,2015-11-08 11:50:27,29,M,1
18280,2015-11-08 11:50:27,21,S,1
18280,2015-11-08 11:50:27,14,M,1
18280,2015-11-08 11:50:27,28,S,1
18280,2015-11-08 11:50:27,10,M,1
18280,2015-11-08 11:50:27,9,L,1
18281,2015-11-08 12:12:25,27,M,1
18282,2015-11-08 12:42:26,13,L,1
18283,2015-11-08 12:45:26,9,L,1
18284,2015-11-08 12:58:39,17,S,1
18284,2015-11-08 12:58:39,1,S,1
18284,2015-11-08 12:58:39,14,M,1
18285,2015-11-08 13:08:08,5,L,1
18286,2015-11-08 13:13:56,20,S,1
18286,2015-11-08 13:13:56,2,M,1
18286,2015-11-08 13:13:56,3,L,3
18286,2015-11-08 13:13:56,22,L,1
18286,2015-11-08 13:13:56,5,L,1
18286,2015-11-08 13:13:56,27,S,1
18286,2015-11-08 13:13:56,7,M,1
18286,2015-11-08 13:13:56,29,M,1
18286,2015-11-08 13:13:56,29,S,1
18286,2015-11-08 13:13:56,6,L,1
18286,2015-11-08 13:13:56,9,L,1
18286,2015-11-08 13:13:56,9,M,1
18287,2015-11-08 13:40:18,3,L,1
18287,2015-11-08 13:40:18,28,M,1
18287,2015-11-08 13:40:18,6,L,1
18288,2015-11-08 14:05:34,8,L,1
18288,2015-11-08 14:05:34,18,S,1
18289,2015-11-08 14:20:40,18,L,1
18290,2015-11-08 14:23:13,21,S,1
18291,2015-11-08 14:38:26,11,S,1
18291,2015-11-08 14:38:26,9,XL,1
18292,2015-11-08 15:06:32,8,L,1
18292,2015-11-08 15:06:32,13,L,1
18293,2015-11-08 15:12:18,30,M,1
18294,2015-11-08 15:16:10,22,L,1
18295,2015-11-08 15:24:33,22,M,1
18295,2015-11-08 15:24:33,29,M,1
18295,2015-11-08 15:24:33,6,M,1
18296,2015-11-08 15:38:22,19,M,1
18296,2015-11-08 15:38:22,4,M,1
18296,2015-11-08 15:38:22,18,M,1
18297,2015-11-08 15:39:51,20,S,1
18298,2015-11-08 15:41:17,20,S,1
18298,2015-11-08 15:41:17,2,M,1
18299,2015-11-08 16:13:46,20,S,1
18299,2015-11-08 16:13:46,4,L,1
18299,2015-11-08 16:13:46,14,M,1
18300,2015-11-08 16:18:29,2,L,1
18301,2015-11-08 16:26:31,2,M,1
18302,2015-11-08 16:30:14,19,S,1
18303,2015-11-08 16:36:44,17,M,1
18303,2015-11-08 16:36:44,31,S,1
18303,2015-11-08 16:36:44,14,M,1
18303,2015-11-08 16:36:44,28,M,1
18304,2015-11-08 16:38:50,1,L,1
18304,2015-11-08 16:38:50,4,S,1
18304,2015-11-08 16:38:50,23,M,1
18305,2015-11-08 16:38:56,5,L,1
18306,2015-11-08 17:04:45,17,M,1
18307,2015-11-08 17:42:02,17,L,1
18307,2015-11-08 17:42:02,21,M,1
18307,2015-11-08 17:42:02,13,L,1
18308,2015-11-08 17:53:22,8,M,1
18308,2015-11-08 17:53:22,17,L,1
18308,2015-11-08 17:53:22,17,M,1
18309,2015-11-08 17:53:33,8,M,1
18309,2015-11-08 17:53:33,3,L,1
18310,2015-11-08 17:58:19,12,L,1
18310,2015-11-08 17:58:19,26,L,1
18310,2015-11-08 17:58:19,29,L,1
18310,2015-11-08 17:58:19,15,L,1
18311,2015-11-08 18:01:04,1,S,1
18311,2015-11-08 18:01:04,12,L,1
18311,2015-11-08 18:01:04,18,M,1
18311,2015-11-08 18:01:04,9,S,1
18312,2015-11-08 18:01:23,3,L,1
18312,2015-11-08 18:01:23,18,M,1
18313,2015-11-08 18:02:50,2,M,1
18313,2015-11-08 18:02:50,10,S,1
18314,2015-11-08 18:03:05,17,L,1
18314,2015-11-08 18:03:05,4,M,1
18314,2015-11-08 18:03:05,23,M,1
18315,2015-11-08 18:26:49,5,M,1
18315,2015-11-08 18:26:49,28,S,1
18315,2015-11-08 18:26:49,6,L,1
18315,2015-11-08 18:26:49,6,M,1
18316,2015-11-08 18:31:56,4,L,1
18316,2015-11-08 18:31:56,16,L,1
18317,2015-11-08 18:33:13,1,S,1
18317,2015-11-08 18:33:13,23,S,1
18317,2015-11-08 18:33:13,21,L,1
18318,2015-11-08 18:38:45,20,S,1
18318,2015-11-08 18:38:45,27,L,1
18319,2015-11-08 18:50:20,17,M,1
18319,2015-11-08 18:50:20,17,S,1
18319,2015-11-08 18:50:20,2,S,1
18319,2015-11-08 18:50:20,18,L,1
18320,2015-11-08 18:56:26,4,L,1
18320,2015-11-08 18:56:26,29,S,1
18321,2015-11-08 18:59:51,27,S,1
18322,2015-11-08 19:05:06,26,L,1
18323,2015-11-08 19:05:22,30,M,1
18323,2015-11-08 19:05:22,4,L,1
18323,2015-11-08 19:05:22,7,S,1
18324,2015-11-08 19:38:13,25,S,1
18325,2015-11-08 21:40:48,6,L,1
18326,2015-11-08 21:59:54,20,S,1
18326,2015-11-08 21:59:54,19,L,1
18326,2015-11-08 21:59:54,13,L,1
18326,2015-11-08 21:59:54,9,S,1
18327,2015-11-08 22:24:03,17,L,1
18327,2015-11-08 22:24:03,27,L,1
18327,2015-11-08 22:24:03,6,L,1
18328,2015-11-09 11:31:44,9,XL,1
18329,2015-11-09 11:45:34,8,L,1
18330,2015-11-09 11:45:39,13,M,1
18331,2015-11-09 11:54:18,9,S,1
18332,2015-11-09 11:59:53,29,S,1
18333,2015-11-09 12:06:33,8,S,1
18333,2015-11-09 12:06:33,24,M,1
18333,2015-11-09 12:06:33,1,S,1
18333,2015-11-09 12:06:33,15,M,1
18334,2015-11-09 12:19:50,18,M,1
18335,2015-11-09 12:20:39,3,L,1
18336,2015-11-09 12:26:23,17,L,1
18336,2015-11-09 12:26:23,22,M,1
18336,2015-11-09 12:26:23,11,S,1
18337,2015-11-09 12:33:39,10,S,1
18338,2015-11-09 12:37:16,20,S,1
18338,2015-11-09 12:37:16,15,S,1
18339,2015-11-09 12:45:12,1,L,1
18339,2015-11-09 12:45:12,31,S,1
18339,2015-11-09 12:45:12,13,L,1
18339,2015-11-09 12:45:12,28,L,1
18339,2015-11-09 12:45:12,9,M,1
18340,2015-11-09 12:49:43,17,L,1
18340,2015-11-09 12:49:43,1,M,1
18340,2015-11-09 12:49:43,18,M,1
18340,2015-11-09 12:49:43,29,M,1
18341,2015-11-09 13:00:32,13,L,1
18342,2015-11-09 13:01:07,8,L,1
18342,2015-11-09 13:01:07,32,S,1
18342,2015-11-09 13:01:07,1,M,1
18342,2015-11-09 13:01:07,12,L,1
18342,2015-11-09 13:01:07,29,L,1
18342,2015-11-09 13:01:07,16,L,2
18342,2015-11-09 13:01:07,14,L,1
18342,2015-11-09 13:01:07,14,M,1
18343,2015-11-09 13:07:24,3,L,1
18343,2015-11-09 13:07:24,5,L,1
18343,2015-11-09 13:07:24,21,M,1
18344,2015-11-09 13:11:01,3,L,2
18344,2015-11-09 13:11:01,1,M,1
18344,2015-11-09 13:11:01,12,L,1
18344,2015-11-09 13:11:01,7,M,2
18345,2015-11-09 13:13:10,20,S,2
18345,2015-11-09 13:13:10,19,L,1
18345,2015-11-09 13:13:10,11,M,1
18345,2015-11-09 13:13:10,1,M,1
18345,2015-11-09 13:13:10,1,S,1
18345,2015-11-09 13:13:10,12,L,1
18345,2015-11-09 13:13:10,29,M,1
18345,2015-11-09 13:13:10,21,L,1
18345,2015-11-09 13:13:10,16,S,1
18345,2015-11-09 13:13:10,28,L,1
18345,2015-11-09 13:13:10,6,M,1
18346,2015-11-09 13:16:31,1,S,1
18347,2015-11-09 13:18:06,8,L,1
18348,2015-11-09 13:32:23,17,M,1
18348,2015-11-09 13:32:23,19,L,1
18348,2015-11-09 13:32:23,19,S,1
18348,2015-11-09 13:32:23,12,L,1
18349,2015-11-09 13:48:16,20,S,1
18349,2015-11-09 13:48:16,23,S,1
18349,2015-11-09 13:48:16,6,S,1
18350,2015-11-09 13:58:58,2,M,1
18350,2015-11-09 13:58:58,31,L,1
18351,2015-11-09 14:38:13,16,M,1
18351,2015-11-09 14:38:13,6,L,1
18352,2015-11-09 14:52:31,18,M,1
18353,2015-11-09 14:58:03,18,S,1
18353,2015-11-09 14:58:03,29,L,1
18353,2015-11-09 14:58:03,29,S,1
18354,2015-11-09 15:18:00,30,L,1
18354,2015-11-09 15:18:00,30,M,1
18354,2015-11-09 15:18:00,13,L,1
18354,2015-11-09 15:18:00,9,S,1
18355,2015-11-09 15:22:26,20,S,1
18355,2015-11-09 15:22:26,9,XL,1
18356,2015-11-09 15:23:43,30,L,1
18357,2015-11-09 15:31:42,8,M,1
18358,2015-11-09 15:40:43,8,L,1
18358,2015-11-09 15:40:43,17,L,1
18359,2015-11-09 15:50:03,20,S,2
18359,2015-11-09 15:50:03,17,S,1
18359,2015-11-09 15:50:03,23,L,1
18360,2015-11-09 16:12:01,17,M,1
18360,2015-11-09 16:12:01,16,L,1
18360,2015-11-09 16:12:01,6,S,1
18361,2015-11-09 16:17:20,22,M,1
18361,2015-11-09 16:17:20,7,M,1
18361,2015-11-09 16:17:20,28,M,1
18362,2015-11-09 16:36:31,30,L,1
18362,2015-11-09 16:36:31,22,L,1
18363,2015-11-09 17:29:21,22,L,1
18364,2015-11-09 17:30:16,8,M,1
18364,2015-11-09 17:30:16,4,S,1
18365,2015-11-09 17:42:40,2,S,1
18366,2015-11-09 17:51:52,20,S,1
18366,2015-11-09 17:51:52,30,L,1
18366,2015-11-09 17:51:52,5,M,1
18366,2015-11-09 17:51:52,18,S,1
18367,2015-11-09 18:00:07,12,L,1
18367,2015-11-09 18:00:07,28,L,1
18368,2015-11-09 18:41:54,5,M,1
18368,2015-11-09 18:41:54,6,M,1
18369,2015-11-09 18:59:31,22,L,1
18370,2015-11-09 19:02:39,18,S,1
18370,2015-11-09 19:02:39,28,S,1
18371,2015-11-09 19:16:53,20,S,1
18371,2015-11-09 19:16:53,26,L,1
18371,2015-11-09 19:16:53,29,S,1
18371,2015-11-09 19:16:53,13,M,1
18372,2015-11-09 19:33:15,17,L,1
18372,2015-11-09 19:33:15,2,M,1
18372,2015-11-09 19:33:15,18,S,1
18372,2015-11-09 19:33:15,16,S,1
18373,2015-11-09 19:36:11,18,M,1
18374,2015-11-09 19:45:39,23,M,1
18375,2015-11-09 19:51:38,16,L,1
18375,2015-11-09 19:51:38,15,S,1
18376,2015-11-09 19:57:45,1,L,1
18377,2015-11-09 20:11:50,2,M,1
18377,2015-11-09 20:11:50,1,M,1
18377,2015-11-09 20:11:50,1,S,1
18377,2015-11-09 20:11:50,14,L,1
18378,2015-11-09 20:17:20,3,L,1
18379,2015-11-09 20:23:33,12,L,1
18379,2015-11-09 20:23:33,26,L,1
18379,2015-11-09 20:23:33,18,S,1
18380,2015-11-09 20:25:03,4,M,1
18381,2015-11-09 20:55:32,4,M,1
18381,2015-11-09 20:55:32,27,L,1
18382,2015-11-09 21:01:50,16,L,1
18383,2015-11-09 21:08:03,30,M,1
18384,2015-11-09 21:13:21,6,S,1
18384,2015-11-09 21:13:21,15,L,1
18385,2015-11-09 21:14:14,18,S,1
18385,2015-11-09 21:14:14,27,L,1
18385,2015-11-09 21:14:14,29,L,1
18385,2015-11-09 21:14:14,21,M,1
18386,2015-11-09 21:53:31,17,M,1
18386,2015-11-09 21:53:31,25,L,1
18387,2015-11-09 22:02:22,1,S,1
18387,2015-11-09 22:02:22,13,L,1
18387,2015-11-09 22:02:22,6,S,1
18388,2015-11-09 22:11:41,4,S,1
18388,2015-11-09 22:11:41,27,L,1
18388,2015-11-09 22:11:41,13,L,1
18389,2015-11-10 11:19:51,32,S,1
18389,2015-11-10 11:19:51,17,M,1
18389,2015-11-10 11:19:51,4,M,1
18389,2015-11-10 11:19:51,7,M,1
18390,2015-11-10 11:32:35,26,L,1
18391,2015-11-10 11:52:52,14,S,1
18392,2015-11-10 12:11:22,29,L,1
18393,2015-11-10 12:27:20,17,M,1
18393,2015-11-10 12:27:20,5,L,1
18394,2015-11-10 12:30:54,1,S,1
18394,2015-11-10 12:30:54,31,M,1
18395,2015-11-10 12:33:57,12,L,1
18395,2015-11-10 12:33:57,7,L,1
18395,2015-11-10 12:33:57,14,S,1
18396,2015-11-10 12:34:06,2,M,1
18396,2015-11-10 12:34:06,27,M,1
18396,2015-11-10 12:34:06,10,S,1
18397,2015-11-10 12:37:31,29,L,1
18398,2015-11-10 12:43:44,20,S,1
18399,2015-11-10 13:08:13,19,L,1
18399,2015-11-10 13:08:13,3,L,1
18399,2015-11-10 13:08:13,26,M,1
18400,2015-11-10 13:10:19,17,S,1
18401,2015-11-10 13:10:40,8,S,1
18401,2015-11-10 13:10:40,17,L,2
18401,2015-11-10 13:10:40,1,L,1
18401,2015-11-10 13:10:40,4,M,1
18401,2015-11-10 13:10:40,18,M,1
18401,2015-11-10 13:10:40,16,L,1
18401,2015-11-10 13:10:40,6,S,1
18401,2015-11-10 13:10:40,15,L,1
18402,2015-11-10 13:16:51,12,L,1
18403,2015-11-10 13:18:05,2,M,1
18404,2015-11-10 13:26:52,24,M,1
18404,2015-11-10 13:26:52,31,L,1
18404,2015-11-10 13:26:52,16,M,1
18405,2015-11-10 13:41:09,16,L,1
18405,2015-11-10 13:41:09,16,S,1
18406,2015-11-10 13:43:49,28,M,1
18407,2015-11-10 13:48:46,8,S,1
18408,2015-11-10 13:59:49,4,M,1
18408,2015-11-10 13:59:49,31,L,1
18409,2015-11-10 14:22:40,2,S,1
18410,2015-11-10 14:37:17,17,S,1
18410,2015-11-10 14:37:17,5,L,1
18411,2015-11-10 15:15:49,20,S,1
18411,2015-11-10 15:15:49,23,M,1
18411,2015-11-10 15:15:49,13,S,1
18412,2015-11-10 15:21:54,12,L,1
18413,2015-11-10 15:29:09,16,L,1
18414,2015-11-10 15:29:50,18,S,1
18414,2015-11-10 15:29:50,6,L,1
18415,2015-11-10 16:09:07,17,S,1
18415,2015-11-10 16:09:07,19,M,1
18415,2015-11-10 16:09:07,28,M,1
18416,2015-11-10 16:19:30,20,S,1
18417,2015-11-10 16:23:21,18,S,1
18417,2015-11-10 16:23:21,27,L,1
18418,2015-11-10 16:27:45,13,M,1
18419,2015-11-10 16:39:35,1,L,1
18420,2015-11-10 16:42:23,20,S,1
18421,2015-11-10 16:58:03,2,S,1
18422,2015-11-10 17:00:18,24,M,1
18422,2015-11-10 17:00:18,30,M,1
18422,2015-11-10 17:00:18,18,S,1
18422,2015-11-10 17:00:18,7,S,1
18423,2015-11-10 17:03:56,16,M,1
18423,2015-11-10 17:03:56,15,L,1
18424,2015-11-10 17:10:04,30,M,1
18424,2015-11-10 17:10:04,1,S,1
18425,2015-11-10 17:28:43,1,L,1
18425,2015-11-10 17:28:43,25,L,1
18425,2015-11-10 17:28:43,14,S,1
18426,2015-11-10 17:28:46,20,S,1
18426,2015-11-10 17:28:46,6,L,1
18426,2015-11-10 17:28:46,15,L,1
18427,2015-11-10 17:31:18,19,M,1
18427,2015-11-10 17:31:18,23,S,1
18428,2015-11-10 17:39:26,5,M,1
18429,2015-11-10 17:53:57,13,L,1
18430,2015-11-10 18:10:37,20,S,1
18430,2015-11-10 18:10:37,2,S,1
18430,2015-11-10 18:10:37,11,L,1
18430,2015-11-10 18:10:37,29,S,1
18431,2015-11-10 18:10:54,2,M,1
18431,2015-11-10 18:10:54,2,S,2
18431,2015-11-10 18:10:54,13,L,1
18432,2015-11-10 18:22:53,24,M,1
18433,2015-11-10 18:28:02,18,L,1
18434,2015-11-10 18:34:43,20,S,1
18434,2015-11-10 18:34:43,4,M,2
18434,2015-11-10 18:34:43,28,S,1
18435,2015-11-10 18:35:20,8,M,1
18435,2015-11-10 18:35:20,2,M,1
18436,2015-11-10 18:43:22,18,M,1
18437,2015-11-10 19:01:26,27,M,1
18437,2015-11-10 19:01:26,28,S,1
18438,2015-11-10 19:14:40,12,L,1
18438,2015-11-10 19:14:40,5,S,1
18439,2015-11-10 19:14:56,11,S,1
18440,2015-11-10 19:24:36,24,L,1
18440,2015-11-10 19:24:36,16,L,1
18440,2015-11-10 19:24:36,15,M,1
18441,2015-11-10 19:33:02,29,L,1
18441,2015-11-10 19:33:02,16,L,1
18441,2015-11-10 19:33:02,13,L,1
18441,2015-11-10 19:33:02,13,S,1
18442,2015-11-10 19:49:13,26,S,1
18443,2015-11-10 19:57:39,2,S,1
18443,2015-11-10 19:57:39,22,L,1
18443,2015-11-10 19:57:39,29,L,1
18443,2015-11-10 19:57:39,16,M,1
18444,2015-11-10 20:01:02,8,L,1
18445,2015-11-10 20:08:13,4,M,1
18445,2015-11-10 20:08:13,26,L,1
18445,2015-11-10 20:08:13,16,M,1
18445,2015-11-10 20:08:13,13,L,1
18446,2015-11-10 20:08:35,6,L,2
18447,2015-11-10 20:17:04,7,S,1
18448,2015-11-10 20:43:24,29,S,1
18449,2015-11-10 21:02:02,8,L,1
18450,2015-11-10 21:06:47,23,S,1
18451,2015-11-11 11:25:43,24,M,1
18452,2015-11-11 11:33:48,16,S,1
18453,2015-11-11 12:08:00,8,S,1
18453,2015-11-11 12:08:00,5,L,1
18453,2015-11-11 12:08:00,7,L,1
18453,2015-11-11 12:08:00,6,L,1
18454,2015-11-11 12:16:17,24,L,1
18454,2015-11-11 12:16:17,1,M,1
18454,2015-11-11 12:16:17,31,S,1
18454,2015-11-11 12:16:17,21,M,1
18455,2015-11-11 12:42:25,30,L,1
18455,2015-11-11 12:42:25,23,M,1
18455,2015-11-11 12:42:25,27,L,1
18456,2015-11-11 12:50:12,17,L,1
18456,2015-11-11 12:50:12,17,S,1
18456,2015-11-11 12:50:12,1,L,1
18456,2015-11-11 12:50:12,12,M,1
18456,2015-11-11 12:50:12,4,L,1
18457,2015-11-11 13:04:26,4,M,1
18457,2015-11-11 13:04:26,23,L,1
18458,2015-11-11 13:07:03,20,S,1
18459,2015-11-11 13:07:53,26,S,1
18459,2015-11-11 13:07:53,10,S,1
18460,2015-11-11 13:11:58,8,M,1
18460,2015-11-11 13:11:58,18,S,1
18460,2015-11-11 13:11:58,13,S,1
18460,2015-11-11 13:11:58,6,L,1
18461,2015-11-11 13:15:49,29,L,1
18462,2015-11-11 13:19:43,4,L,1
18462,2015-11-11 13:19:43,4,S,1
18462,2015-11-11 13:19:43,5,L,1
18462,2015-11-11 13:19:43,7,L,1
18462,2015-11-11 13:19:43,13,L,1
18462,2015-11-11 13:19:43,13,M,1
18462,2015-11-11 13:19:43,6,M,1
18462,2015-11-11 13:19:43,9,XL,1
18463,2015-11-11 13:24:46,24,S,1
18463,2015-11-11 13:24:46,4,S,1
18463,2015-11-11 13:24:46,23,S,1
18464,2015-11-11 13:27:55,22,L,1
18464,2015-11-11 13:27:55,10,M,1
18465,2015-11-11 13:28:25,18,M,1
18466,2015-11-11 13:37:09,17,S,1
18466,2015-11-11 13:37:09,28,M,1
18467,2015-11-11 13:38:27,8,M,1
18467,2015-11-11 13:38:27,24,M,1
18467,2015-11-11 13:38:27,17,L,1
18467,2015-11-11 13:38:27,22,L,1
18467,2015-11-11 13:38:27,4,M,1
